startdate,station,pm,bc,na,mg,al,si,s,cl,k,ca,sc,ti,v,cr,mn,fe,co,ni,cu,zn,ga,ge,se,br,rb,sr,y,zr,nb,mo,pd,ag,cd,sn,sb,cs,ba,la,ce,sm,eu,tb,au,tl,pb,date1,central,month,season
1/10/2018,c2pm25,24.530001,2.8699999,.191,.278,.86750001,1.4874001,1.7474999,.045899998,.30939999,1.3284,.0071,.033199999,.013,.0024999999,.013,.60979998,0,.0038000001,.0156,.075400002,.0014,.00060000003,0,.0057999999,.00019999999,.0074,0,.0031999999,0,.0046999999,.0052999998,.0013,.0048000002,.0123,.0044,0,0,0,0,.0107,0,0,.0014,0,.030400001,10jan2018,c2pm25,1,0
1/11/2018,c1pm10,97.290001,4.8200002,.59530002,.90530002,1.9689,5.0565,3.8941,.35550001,.81260002,5.9937,.017999999,.1705,.0177,.0121,.041999999,2.76,.0063999998,.0088,.080200002,.089599997,.0023000001,0,.0020999999,.036699999,.0035000001,.0274,.0023000001,.022299999,0,.0055,.0038999999,.0091000004,0,.015,.0071,0,.1058,.0038999999,0,0,0,0,0,.00079999998,.0209,11jan2018,c1pm10,1,0
1/11/2018,c1pm25,45.040001,3.9200001,.42829999,.1478,.36480001,.62959999,3.9396,.0262,.38510001,.5316,.0080000004,.029899999,.0106,.00069999998,.0086000003,.48859999,0,.0031000001,.023600001,.0436,0,0,.0013,.026699999,.00069999998,.0055,.00069999998,.0026,.0041999999,.0027999999,.0017,.0031000001,0,.0117,0,.0116,.022,0,.0276,.0251,0,0,.003,.0016,.0104,11jan2018,c1pm25,1,0
1/11/2018,c2pm10,101.64,4.3499999,.50419998,1.0204,2.3171,5.7072001,3.6480999,.62830001,1.0002,7.1845999,.014,.1564,.0261,.0114,.049600001,2.4189999,.0085000005,.0155,.026900001,.27869999,0,0,.00079999998,.035700001,.0018,.045400001,0,.0091000004,.00050000002,.0066999998,.00039999999,.0088999998,0,.0133,0,0,.039900001,0,0,.064400002,0,0,0,0,.039999999,11jan2018,c2pm10,1,0
1/11/2018,c2pm25,47.040001,3.8,.389,.15109999,.56889999,.7062,3.5383999,.1091,.49070001,.64340001,.0082,.0207,.016799999,.0019,.0094999997,.3441,.00069999998,.0057000001,.0196,.17649999,.00089999998,0,0,.023600001,.0015,.0074999998,0,0,.0011,.0080000004,.0024000001,.0051000002,.0051000002,.0098000001,.0109,.0094999997,0,0,0,.0091000004,0,0,0,0,.0262,11jan2018,c2pm25,1,0
1/12/2018,c1pm10,79.760002,3.8800001,.49779999,.70670003,1.4262,3.6600001,5.2020001,.17569999,.54769999,4.3878999,.0055999998,.1242,.034200002,.0083999997,.037300002,1.8018,.0027000001,.0151,.046399999,.12890001,0,0,.001,.035599999,.0012000001,.0261,.001,.0134,.0031999999,.0052,.0111,.0044,.0077999998,.0106,.0033,0,.089000002,.022500001,0,0,0,0,.0016,0,.036200002,12jan2018,c1pm10,1,0
1/12/2018,c1pm25,41.599998,3.46,.3969,.1276,.26050001,.50989997,5.2459002,.0165,.23899999,.35479999,.0102,.0185,.0231,.00030000001,.0109,.31889999,.0017,.0065000001,.019099999,.073100001,.00069999998,.0011,.00030000001,.0274,0,.0062000002,.00089999998,.0088,.0019,.0029,0,.0044,0,.0107,0,0,0,0,0,0,0,0,0,0,.0262,12jan2018,c1pm25,1,0
1/12/2018,c2pm10,94.480003,3.1700001,.45789999,1.249,2.6636,7.7389002,4.0402999,.19149999,.8567,9.1491003,.0068999999,.1622,.023499999,.0097000003,.043000001,2.2372,.0040000002,.0141,.0186,.056299999,.000099999997,0,.0035000001,.0328,.0041999999,.0557,.00019999999,.0119,.0041,.0054000001,0,.0027000001,0,.0109,.0043000001,0,.027100001,0,0,0,0,0,0,0,.018100001,12jan2018,c2pm10,1,0
1/12/2018,c2pm25,35.59,2.8199999,.3188,.23989999,.51029998,1.2689,4.2284999,.0103,.27489999,1.205,.0052999998,.0275,.0137,.0011,.0078999996,.3547,.0013,.0038999999,.0089999996,.028899999,.00039999999,.00030000001,0,.023,.0023000001,.0078999996,0,.0033,0,.0014,.0016,.0104,0,.021600001,.0037,.0051000002,.0197,.0091000004,0,0,0,0,0,0,.0134,12jan2018,c2pm25,1,0
1/13/2018,c1pm10,82.120003,4.2800002,.30759999,.85759997,1.9064,4.8669,2.9468999,.45750001,.6487,7.1908998,.0125,.1609,.0146,.0121,.047800001,2.6104,.0055999998,.0107,.068899997,.2124,.0022,.00050000002,0,.0288,.0029,.0309,.0012000001,.0263,.0015,.0060000001,.0027999999,.0038999999,0,.0319,0,0,.1453,0,0,0,0,0,0,0,.031399999,13jan2018,c1pm10,1,0
1/13/2018,c1pm25,31.940001,3.5799999,.22920001,.1463,.35769999,.78369999,2.6847,.0526,.28619999,.57990003,.0088999998,.029100001,.0099999998,.0015,.0121,.4594,.0023000001,.0034,.0217,.14030001,.00060000003,0,.000099999997,.024800001,0,.003,.0011,.0087000001,.0034,.00019999999,0,.0086000003,0,.022,0,.0129,.032099999,0,0,0,0,.0073000002,0,.000099999997,.0175,13jan2018,c1pm25,1,0
1/13/2018,c2pm10,81.059998,3.28,.35890001,1.1094,2.3701999,6.0489998,2.2804,.2816,.74000001,8.2559996,.0103,.18099999,.0093,.0114,.045899998,2.5811,.0031999999,.0109,.018200001,.1013,.00079999998,0,.000099999997,.0394,.0013,.043000001,.0040000002,.0111,.0011,.0031000001,.00039999999,.0122,.00060000003,.0116,0,0,.0276,0,0,0,0,0,.00079999998,0,.0116,13jan2018,c2pm10,1,0
1/13/2018,c2pm25,26.25,2.74,.1435,.1821,.41580001,.88800001,2.1705,.018200001,.21799999,.76620001,.0098000001,.0309,.0048000002,.0017,.0082999999,.40509999,.0026,.0023000001,.0077,.040199999,0,0,0,.029999999,.00030000001,.0077,.00069999998,.0063,.0015,.0055999998,.0037,.0031000001,0,.0133,0,0,.037099998,0,.0154,.001,0,0,0,0,.0088,13jan2018,c2pm25,1,0
1/14/2018,c2pm10,117.53,3.6900001,.16580001,1.7582999,4.2778001,10.7653,2.2613001,.91259998,2.1461999,13.5819,0,.33250001,.0231,.0207,.1443,4.9267001,.0103,.0163,.031500001,1.1956,.0029,0,.0074,.071800001,.0041,.071099997,.00039999999,.0060999999,.00079999998,.003,0,.0109,.0063999998,.048700001,0,0,.2638,0,0,.0594,0,0,.0011,0,.0902,14jan2018,c2pm10,1,0
1/14/2018,c1pm10,98.709999,3.78,.44139999,1.3385,3.6115,8.7426004,2.1652999,.54140002,1.0431,11.0643,.0019,.2701,.0154,.0141,.0669,3.6889999,.0066,.0136,.044,.1479,.0024000001,0,.00060000003,.046700001,.0027999999,.048999999,.00089999998,.012,0,.0071,.0019,.0066999998,0,.0114,0,0,.1069,.0019,0,0,0,0,.0019,0,.026699999,14jan2018,c1pm10,1,0
1/14/2018,c2pm25,34.139999,2.75,.1978,.43900001,1.1303,2.8282001,1.9918,.40239999,1.3301001,1.6457,.0073000002,.066699997,.0088,.0026,.048999999,.94129997,.001,.0035000001,.021299999,.89420003,.0012000001,.00069999998,0,.045299999,0,.0087000001,0,.0063,0,.0029,.012,.015900001,0,.026699999,0,0,.035700001,0,0,.057599999,0,.0286,0,0,.053599998,14jan2018,c2pm25,1,0
1/14/2018,c1pm25,25.65,2.9400001,.20990001,.28780001,.83209997,1.6811,1.9526,.071400002,.3391,1.2185,.0024999999,.051600002,.0080000004,.0011,.0155,.67150003,.0024000001,.0027000001,.0142,.091700003,.00050000002,.0012000001,0,.0361,0,.0070000002,.0013,0,.00050000002,.00060000003,.0038999999,.0038000001,0,.0076000001,0,0,0,.0014,0,0,0,0,0,.0020999999,.0174,14jan2018,c1pm25,1,0
1/15/2018,c1pm10,131.61,3.52,.52069998,1.7305,5.9240999,13.2862,1.9356,.83139998,1.5865999,13.843,.0020000001,.4393,.0222,.0148,.087899998,5.3940001,.0107,.0117,.018999999,.043699998,.0055,0,.00060000003,.017000001,.0041,.0561,.0022,.025699999,.0055999998,.0057000001,.00050000002,.0044,0,.0108,0,0,.0266,0,.0091000004,0,0,0,.003,0,.0185,15jan2018,c1pm10,1,0
1/15/2018,c2pm25,39.57,2.9300001,.1894,.5043,1.892,3.6691999,1.7868,.48210001,.92040002,2.3425,.0092000002,.1054,.0135,.0038000001,.054200001,1.4059,.0043000001,.0054000001,.035599999,.6584,.0027000001,.0015,.0018,.0164,.0013,.0077999998,.00050000002,.0049999999,.0034,.00060000003,.0096000005,.0074999998,.001,.035,0,.0048000002,.0091000004,.065300003,.0068999999,0,0,0,0,0,.082900003,15jan2018,c2pm25,1,0
1/15/2018,c1pm25,29.65,2.6500001,.4242,.4172,1.2704999,2.6670001,1.8422,.1022,.4391,1.6984,.0044999998,.080499999,.0109,.0017,.0108,.8951,.0027999999,.0055999998,.0114,.0217,.0012000001,.000099999997,.0015,.0113,.0015,.0080000004,.000099999997,.00039999999,0,.0059000002,.00060000003,.0088999998,0,.0096000005,.00060000003,0,0,0,.0126,0,0,0,0,0,.024,15jan2018,c1pm25,1,0
1/15/2018,c2pm10,165.12,4.1999998,.22139999,2.1752,6.9944,16.167,1.9524,1.1717,2.2379,18.2808,.00089999998,.54860002,.0308,.023499999,.1771,7.3738999,.0174,.0211,.048,.84939998,.0034,0,.0070000002,.0232,.0068999999,.075599998,0,.016000001,.0019,.00089999998,.00069999998,.0073000002,.0049999999,.031599998,.0043000001,.0088,.273,0,0,0,0,0,0,0,.1178,15jan2018,c2pm10,1,0
1/16/2018,c2pm10,103.92,2.76,.38100001,1.4895999,4.5033998,9.9699001,1.9294,.78600001,1.4798,11.0377,.0051000002,.30160001,.0273,.018200001,.0977,4.2901001,.0104,.0162,.028000001,.5575,.00060000003,.001,.0077,.0167,.003,.0539,0,.012,.0051000002,.003,.0038999999,.0070000002,0,.052900001,.0115,.0163,.27410001,0,0,0,.033199999,0,.000099999997,0,.058899999,16jan2018,c2pm10,1,0
1/16/2018,c1pm10,76.959999,2.5599999,.46939999,1.1579,2.9300001,6.987,1.5808001,.73879999,.84119999,8.3501997,.0034,.19949999,.0147,.0112,.052700002,2.7262001,.0044,.0098000001,.042300001,.050900001,0,0,.0044,.015799999,.0016,.042100001,.00039999999,.0115,.0082999999,.0063,.0125,.0055,0,.0308,0,0,.0186,.0217,0,0,0,0,.0040000002,0,.0156,16jan2018,c1pm10,1,0
1/16/2018,c1pm25,17.48,1.97,.2165,.1865,.53439999,1.0578001,1.1126,.1047,.2286,.8294,.0054000001,.0295,.0086000003,.0016,.0074999998,.42039999,.00060000003,.0026,.0142,.031500001,0,0,0,.0135,0,.0074,.0018,.0023000001,.0068000001,.0040000002,.0057000001,.0048000002,0,.0031000001,0,0,0,0,0,.031599998,0,0,0,0,.0163,16jan2018,c1pm25,1,0
1/16/2018,c2pm25,27.879999,2.1099999,.36199999,.3407,1.7066,2.2218001,1.5254,.27720001,.71719998,1.3404,.0070000002,.055799998,.0114,.0033,.0319,.74769998,.00060000003,.0043000001,.0125,.4104,0,0,.0044,.0093,0,.0083999997,.0023000001,.0026,.0027999999,.0020000001,.0071,.0109,0,.029999999,.0016,.0099999998,.036899999,.023499999,0,0,0,0,0,.0048000002,.050700001,16jan2018,c2pm25,1,0
1/17/2018,c1pm10,97.919998,4.8000002,.509,1.2984999,2.8573999,7.302,2.6715,.7317,.8757,8.8830004,.0155,.22480001,.036499999,.0147,.056000002,3.5239,.0089999996,.0187,.0766,.15700001,.0044999998,0,.00030000001,.0209,0,.048799999,.0024000001,.023700001,.0013,.0092000002,0,.0033,0,.0197,0,0,.1045,0,0,0,0,0,.0071,.0027999999,.0186,17jan2018,c1pm10,1,0
1/17/2018,c2pm10,109.31,4.6700001,.4639,1.5571001,3.3097999,8.7442999,2.8806,.55699998,1.0587,10.8105,.0046000001,.23469999,.036400001,.0134,.054000001,3.1723001,.0023000001,.016100001,.020500001,.065700002,.001,0,.0017,.02,.0024000001,.0788,0,.013,.0081000002,.0034,.0094999997,.0066,0,.0111,.0118,.0097000003,.031199999,0,0,.035300002,0,.070600003,0,.0026,.0241,17jan2018,c2pm10,1,0
1/17/2018,c2pm25,30.450001,3.6600001,.31200001,.25569999,.52670002,1.058,2.5613,.043400001,.29550001,1.0104001,.0131,.029100001,.027100001,.0014,.0106,.39860001,.0024000001,.0096000005,.0071,.0277,.0017,0,0,.0074,0,.0080000004,.0011,.0055,.0105,.0024999999,.0132,.0078999996,0,.0063,.0033,0,.0242,0,.0092000002,0,0,0,0,0,.018100001,17jan2018,c2pm25,1,0
1/17/2018,c1pm25,28.059999,3.8599999,.31720001,.25749999,.6099,1.0262001,2.2265,.093099996,.3048,.89630002,.0057000001,.0383,.0274,.00069999998,.0118,.64459997,.0016,.0088,.0254,.087899998,0,0,0,.0122,0,.0048000002,.001,.0070000002,0,.0016,.0013,.0093,0,.0123,0,.014,0,0,0,.0086000003,0,0,0,.0033,.022700001,17jan2018,c1pm25,1,0
1/18/2018,c2pm25,29.83,2.78,.38690001,.13600001,.30000001,.52640003,2.8243999,.054499999,.24959999,.33019999,.0065000001,.018300001,.0139,.00089999998,.0029,.25209999,.00060000003,.0034,.0057999999,.033,.0020999999,0,.0024000001,.017000001,0,.001,0,.0020000001,.0038000001,.0063999998,.0031000001,.0011,0,.0111,0,0,0,0,0,0,0,0,.0063,.0027999999,.0111,18jan2018,c2pm25,1,0
1/18/2018,c2pm10,65.910004,3,.51340002,.62690002,1.423,3.4533,2.9033999,.45550001,.55629998,3.8175001,.0041,.1142,.0184,.0041999999,.032099999,1.5765001,.00079999998,.0103,.0151,.065700002,0,.0019,.0043000001,.023399999,.00019999999,.0264,0,.0078999996,.0013,.0063,0,.0041,0,.020500001,.0035000001,.0059000002,.074100003,0,0,.043699998,.0073000002,0,.0055999998,.0027999999,.0113,18jan2018,c2pm10,1,0
1/18/2018,c1pm25,24.23,2.5799999,.3768,.0832,.2071,.3919,2.6303,.0359,.22239999,.2438,.0102,.0143,.0123,.000099999997,.0017,.1962,0,.0038999999,.0099999998,.0121,.00069999998,0,.0023000001,.0123,.00050000002,.0043000001,.001,0,.0024000001,.0015,.0101,.0118,.0020000001,.0144,0,0,.0080000004,.0046999999,.0134,.0092000002,0,0,0,0,.0111,18jan2018,c1pm25,1,0
1/18/2018,c1pm10,56.849998,2.9300001,.67269999,.57080001,1.3636,3.2061999,2.901,.5395,.52530003,3.4572001,.0074999998,.0955,.015900001,.0038000001,.031199999,1.4389,.0019,.0088,.0211,.035700001,.00050000002,0,0,.0208,.0013,.020300001,.00039999999,.00079999998,.00069999998,.0014,0,.00069999998,0,.0086000003,0,0,.044799998,0,0,0,.024900001,0,.0029,.0020000001,.0188,18jan2018,c1pm10,1,0
1/19/2018,c1pm10,244.67999,2.1600001,.64469999,3.3663001,9.5791998,21.6136,1.984,1.1549,2.3738999,24.766001,.0093,.7428,.032299999,.032299999,.1671,9.8753996,.0184,.0255,.018100001,.0616,.0034,.000099999997,.0011,.0152,.0085000005,.1283,.0057000001,.023600001,.0077999998,.0018,0,.0044999998,.0020999999,.021199999,.0044,0,.13680001,.0098999999,0,.043400001,0,0,0,0,.024499999,19jan2018,c1pm10,1,0
1/19/2018,c2pm10,235.71001,2.1099999,.57959998,3.4461999,9.6117001,22.032,2.4472001,.76910001,2.404,25.3944,0,.71850002,.0261,.032499999,.1627,9.6176996,.019400001,.0266,.0164,.083700001,.0034,0,.00060000003,.017899999,.0124,.1752,.0015,.0261,.0060999999,.0037,.0046999999,.0167,.0040000002,.0074999998,0,.0089999996,.066,.040100001,0,0,0,0,0,.000099999997,.020099999,19jan2018,c2pm10,1,0
1/19/2018,c2pm25,324.01999,3.4000001,.4219,5.3874002,15.8702,32.585701,1.153,.57359999,4.1345,25.982,.0027000001,1.3178,.0427,.0471,.2719,17.1318,.0361,.032499999,.0177,.16670001,.0059000002,0,.0041999999,.0133,.020400001,.1582,.0119,.0447,.0087000001,.0054000001,.0060000001,.0074999998,.0083999997,.0155,0,.00060000003,.16419999,0,.026799999,0,0,0,.00060000003,.0052999998,.040199999,19jan2018,c2pm25,1,0
1/19/2018,c1pm25,314.48999,3.25,.4172,5.3139,15.9227,32.431301,.92379999,.54629999,3.95,25.2283,0,1.2939,.040399998,.043099999,.2861,16.9916,.047899999,.0363,.016799999,.054499999,.0094999997,0,.0015,.0099999998,.0165,.14669999,.0154,.050000001,.0119,.0055,.0035999999,.0052,0,.0138,0,0,.096199997,.0131,.0051000002,.0118,0,0,.00039999999,.0014,.023700001,19jan2018,c1pm25,1,0
1/20/2018,c2pm25,104.16,2.4100001,.1936,1.862,6.5721002,13.501,.898,.4905,2.2151,11.4412,.0059000002,.38780001,.011,.0141,.097199999,4.9626002,.0109,.0114,.0187,.2474,.0011,0,.0014,.0108,.0049999999,.048599999,0,.0122,.0043000001,.0038000001,.0137,.0096000005,.0024000001,.0149,.00050000002,0,.0078999996,.0273,0,0,0,0,.0054000001,0,.0262,20jan2018,c2pm25,1,0
1/20/2018,c2pm10,436.64999,3.49,0,3.2502,12.7227,29.773001,1.1068,1.0355999,4.5942998,48.0872,.015900001,1.3569,.0504,.057100002,.3195,19.258101,.045200001,.049699999,.033799998,.26289999,.0038999999,0,0,.0125,.018100001,.23010001,.0098000001,.052700002,.0137,.00019999999,0,.0052999998,0,.011,0,.0080000004,.27180001,0,.0199,0,.039700001,0,0,0,.029899999,20jan2018,c2pm10,1,0
1/20/2018,c1pm10,438.84,2.8900001,.1803,3.3329,12.6986,28.890699,1.2189,.87169999,3.9572001,44.904598,.0073000002,1.3063999,.052499998,.050299998,.2985,18.055401,.0429,.043900002,.022399999,.050500002,.0035000001,.0020000001,.0018,.0099999998,.0221,.1954,.0138,.055399999,.0144,.0057999999,.0123,.0106,0,.0195,0,.0027000001,.1612,.0262,.0449,.051100001,0,0,.0055999998,.0027999999,.0177,20jan2018,c1pm10,1,0
1/20/2018,c1pm25,97.199997,1.86,.1258,1.8029,6.1373,12.8626,.90799999,.3251,1.378,10.9372,.0066,.3872,.0162,.0119,.071099997,4.7091999,.0083999997,.0116,.0082,.0197,.0048000002,0,.000099999997,.0088999998,.0048000002,.038699999,.0024000001,.0124,.0055,.0066,.0044,.0038000001,0,.018999999,.00039999999,0,.0141,.0151,0,0,0,0,0,0,.015,20jan2018,c1pm25,1,0
1/21/2018,c1pm10,255.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21jan2018,c1pm10,1,0
1/21/2018,c2pm10,502.17001,5.9299998,0,3.7605,15.5131,34.771,2.0592,.70660001,5.6911001,50.757599,.0252,1.6697,.068800002,.075400002,.40169999,25.3186,.059900001,.057799999,.0414,.52770001,.0088,0,.0054000001,.0147,.024599999,.17839999,.0145,.059500001,.0184,.0080000004,0,.0083999997,.0093,.0208,0,.0012000001,.28659999,.0392,.0066,0,.050700001,0,0,0,.060199998,21jan2018,c2pm10,1,0
1/21/2018,c2pm25,133.00999,4.0999999,.1575,2.1506,8.9448004,16.674801,1.7776999,.43700001,2.9758999,12.2819,.0112,.50770003,.0187,.018200001,.1238,6.5149999,.0199,.0178,.0252,.3915,.0027000001,0,.0055,.0116,.0052,.040600002,.0044,.0186,.0097000003,.0020000001,.00019999999,.016100001,0,.0154,0,0,.062700003,.0059000002,0,.0167,0,0,.0051000002,.00039999999,.0436,21jan2018,c2pm25,1,0
1/21/2018,c1pm25,143.24001,4.0999999,.29809999,2.4128001,8.8872004,18.2887,1.5559,.19149999,2.0407,13.507,0,.58399999,.0266,.0185,.1196,7.3052001,.0184,.015799999,.0137,.036499999,.0068999999,0,0,.0044,.0068999999,.046599999,.0046000001,.0233,.0041999999,.0011,.0037,.0018,0,.0162,0,.025,.067400001,.0049000001,0,0,.048300002,.035300002,0,0,.0134,21jan2018,c1pm25,1,0
1/22/2018,c2pm25,115.02,4.1300001,.4249,1.9528,7.2849002,14.5178,3.4807999,.1415,1.7579,8.5478001,0,.46180001,.035999998,.0152,.0955,5.6479998,.0134,.018999999,.0105,.070100002,.0020000001,.00039999999,.0035000001,.0038999999,.0078999996,.035500001,.0035999999,.0131,.0031999999,.0018,.0038000001,.0043000001,0,.0173,0,0,.027899999,0,0,.0097000003,0,0,.0082999999,0,.00079999998,22jan2018,c2pm25,1,0
1/22/2018,c1pm25,104.55,3.5799999,.32890001,1.795,6.3702998,13.0169,3.5493,.1164,1.5328,7.6648998,.0012000001,.41499999,.036200002,.011,.084799998,4.914,.0112,.016799999,.0147,.15989999,.0035999999,0,0,.0102,.0024000001,.028000001,.0015,.0135,.00060000003,.0012000001,.0071999999,.0094999997,0,.022500001,.0019,.00060000003,.071900003,.0023000001,0,.020099999,.0173,0,.0035000001,.0029,.0206,22jan2018,c1pm25,1,0
1/22/2018,c1pm10,492.95001,6.52,.36579999,3.6126001,15.8122,35.282902,4.0695,.4946,4.9804001,44.614101,.016799999,1.6517,.081600003,.063299999,.3558,22.627701,.053100001,.0539,.043699998,.2298,.0063999998,.0022,.0024000001,.025,.022,.1543,.011,.0726,.0115,.0027999999,.0144,.0152,.00019999999,.0113,0,0,.2859,.037300002,.042199999,.023499999,0,0,.0027000001,0,.038699999,22jan2018,c1pm10,1,0
1/22/2018,c2pm10,586.89001,7.4299998,.0077,3.8789001,16.762199,37.2929,4.4604998,.55540001,5.5285001,49.9478,.0295,1.8837,.082699999,.072499998,.44150001,26.6814,.0625,.066299997,.0305,.1445,.0076000001,0,.00050000002,.022,.028000001,.185,.0138,.081,.0107,.00050000002,.0122,.019400001,0,.0162,0,.0041,.2079,.039099999,.0471,0,0,0,.0052,.001,.0253,22jan2018,c2pm10,1,0
1/23/2018,c1pm10,354.94,5.0999999,.40279999,3.0592999,11.6531,26.0277,4.5251002,1.8195,3.4275999,30.675501,.0043000001,1.0992,.0473,.039000001,.24160001,14.7074,.036499999,.031599998,.031099999,.1481,.0034,.0017,0,.0263,.0186,.1128,.0085000005,.044199999,.0136,.0040000002,.0107,.000099999997,0,.0144,.0038999999,0,.1946,.0018,0,0,0,0,.0015,.0029,.018300001,23jan2018,c1pm10,1,0
1/23/2018,c1pm25,70.370003,3.0799999,.3696,1.1727,4.1083999,8.3211002,3.3274,.1331,.95520002,3.9616001,.0080000004,.24789999,.022399999,.0078999996,.053800002,3.0780001,.0035000001,.0108,.0154,.080499999,.000099999997,0,.00060000003,.0080000004,.0038000001,.018300001,0,.0149,.000099999997,.0046999999,0,.0080000004,0,.0076000001,.0017,0,0,0,0,0,0,0,.0037,.00030000001,.017000001,23jan2018,c1pm25,1,0
1/23/2018,c2pm25,74.5,3.5899999,.4402,1.1745,4.2905998,8.6122999,3.1654999,.1286,.96789998,4.2621002,.0031999999,.2791,.017200001,.0096000005,.054000001,3.2334001,.0077999998,.0106,.0115,.061999999,.0035000001,0,.0012000001,.0096000005,.0031999999,.026699999,0,.0077,.0027000001,.0024999999,0,.0116,0,.0068999999,0,0,0,0,0,0,0,0,0,0,.0164,23jan2018,c2pm25,1,0
1/23/2018,c2pm10,379.89001,5.9699998,.55510002,3.1859,12.3231,27.7365,4.4110999,1.6382,3.6159,32.501202,.0035000001,1.2295001,.0482,.044,.28639999,15.8367,.042199999,.036699999,.024900001,.14300001,.0113,.0029,.0024000001,.033799998,.0133,.1347,.0065000001,.0407,.0063999998,.0052,.0055999998,.0049999999,0,.017200001,0,.003,.15369999,.016799999,0,.038600001,.088600002,.0038999999,.0063999998,.0015,.026799999,23jan2018,c2pm10,1,0
1/24/2018,c2pm10,343.41,6.3400002,.1904,3.3648,11.3856,25.8001,3.7302001,1.4286,3.5201001,31.9296,.0195,1.0989,.0625,.046399999,.29269999,14.8696,.037500001,.046,.045699999,.78729999,.0049999999,0,0,.034299999,.0118,.1585,.0031999999,.041900001,.0063,.0027000001,.0174,.0102,0,.020199999,0,.0546,.52350003,.0253,0,0,.0081000002,0,0,.00039999999,.051399998,24jan2018,c2pm10,1,0
1/24/2018,c1pm25,68.349998,3.76,.30039999,.96679997,3.6248,7.4144001,2.6603999,.1476,.93110001,3.8357999,.0017,.24590001,.0107,.0088,.0493,3.0473001,.0080000004,.0071999999,.034499999,.0418,.0019,0,.0020000001,.020099999,0,.024800001,.00030000001,.0070000002,0,.0044999998,.001,.0059000002,.0101,.0051000002,0,.020500001,.0757,.024800001,0,.0071,0,0,0,.0017,.0188,24jan2018,c1pm25,1,0
1/24/2018,c1pm10,300.95999,5.6599998,.1644,3.0697999,10.7362,24.612,3.4770999,.97289997,3.0699,26.995001,.0060999999,1.0023,.037300002,.0473,.2379,13.9334,.030200001,.0361,.1231,.1259,.0020999999,0,.0012000001,.048900001,.0081000002,.1247,.0077999998,.0524,.0052,.0015,.0073000002,.0049999999,.0020000001,.0418,.0155,0,.1992,0,0,.0568,.0436,0,0,0,.0211,24jan2018,c1pm10,1,0
1/24/2018,c2pm25,74.809998,3.95,.2097,1.2138,4.4071002,7.8604002,2.7512,.34709999,1.1875,4.0299001,.0023000001,.2463,.025800001,.0087000001,.086099997,3.1703,.0077999998,.0145,.018300001,.4883,.0040000002,0,.0026,.0146,.0027000001,.029899999,.00069999998,.0040000002,.0029,.0065000001,.0070000002,.0135,0,.0103,0,0,.1129,.0123,.0088,0,0,0,0,0,.027899999,24jan2018,c2pm25,1,0
1/25/2018,c2pm25,43.599998,1.84,.3802,.77600002,2.4538,5.0295,2.2932,.075999998,.56010002,2.5868001,.0046000001,.14830001,.012,.0049999999,.028000001,1.7815,.0027999999,.0044,.0080000004,.0243,.0029,0,.0023000001,.0088,0,.035999998,.0027000001,.00050000002,.0027000001,.0020999999,.0065000001,.0129,0,.0112,0,0,0,.0138,.0109,.0093999999,0,0,.00039999999,.003,.0055,25jan2018,c2pm25,1,0
1/25/2018,c1pm25,45.139999,2.1600001,.36039999,.79220003,2.5164001,5.1863999,2.4161999,.0814,.55260003,2.6926999,.0060000001,.14749999,.0152,.0055,.037,1.8026,.0031000001,.0060000001,.0094999997,.039700001,.0020000001,0,.0024999999,.0074,.0033,.0288,.00089999998,.0071999999,.0077,.0054000001,.000099999997,.0015,0,.0176,0,.0178,0,0,0,.0114,0,0,0,0,.0099999998,25jan2018,c1pm25,1,0
